"Yr","Region","Wmax","nao","soi","sst","sstmda","sun","split"
1899,"Basin",96.6413819015095,-0.64,-0.21,0.0519336666666668,-0.0313333333333333,8.4,0
1899,"East",90.1979087294842,-0.64,-0.21,0.0519336666666668,-0.0313333333333333,8.4,0
1899,"Basin",90.353004693276,-0.64,-0.21,0.0519336666666668,-0.0313333333333333,8.4,0
1899,"East",37.5193311220227,-0.64,-0.21,0.0519336666666668,-0.0313333333333333,8.4,0
1899,"Basin",51.0674313507606,-0.64,-0.21,0.0519336666666668,-0.0313333333333333,8.4,0
1899,"Basin",40,-0.64,-0.21,0.0519336666666668,-0.0313333333333333,8.4,0
1899,"Gulf",35.4182172603225,-0.64,-0.21,0.0519336666666668,-0.0313333333333333,8.4,0
1899,"Basin",105.563419209317,-0.64,-0.21,0.0519336666666668,-0.0313333333333333,8.4,0
1899,"East",106.353178737058,-0.64,-0.21,0.0519336666666668,-0.0313333333333333,8.4,0
1899,"US",35.4182172603225,-0.64,-0.21,0.0519336666666668,-0.0313333333333333,8.4,0
1899,"Basin",35.4182172603225,-0.64,-0.21,0.0519336666666668,-0.0313333333333333,8.4,0
1899,"Basin",56.4859349894332,-0.64,-0.21,0.0519336666666668,-0.0313333333333333,8.4,0
1899,"US",51.0674313507606,-0.64,-0.21,0.0519336666666668,-0.0313333333333333,8.4,0
1899,"Florida",87.3432761929422,-0.64,-0.21,0.0519336666666668,-0.0313333333333333,8.4,0
1899,"Florida",51.0674313507606,-0.64,-0.21,0.0519336666666668,-0.0313333333333333,8.4,0
1899,"US",90.1979087294842,-0.64,-0.21,0.0519336666666668,-0.0313333333333333,8.4,0
1899,"Basin",87.3432761929422,-0.64,-0.21,0.0519336666666668,-0.0313333333333333,8.4,0
1899,"Basin",131.269017255074,-0.64,-0.21,0.0519336666666668,-0.0313333333333333,8.4,0
1899,"US",106.353178737058,-0.64,-0.21,0.0519336666666668,-0.0313333333333333,8.4,0
1899,"US",87.3432761929422,-0.64,-0.21,0.0519336666666668,-0.0313333333333333,8.4,0
1900,"US",40.3988705171584,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3,0
1900,"Basin",128.123837155750,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3,0
1900,"Basin",85.4280819860298,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3,0
1900,"Basin",45.5345362524092,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3,0
1900,"Gulf",128.123837155750,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3,0
1900,"Basin",105.373820512920,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3,0
1900,"Basin",40.5584178543928,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3,0
1900,"US",40.0810253324419,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3,0
1900,"Basin",45.5611053375879,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3,0
1900,"Gulf",45,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3,0
1900,"East",35.5706942960374,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3,0
1900,"East",40.0810253324419,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3,0
1900,"Florida",62.8483839005317,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3,0
1900,"Basin",60.5675376481025,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3,0
1900,"Florida",40.3988705171584,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3,0
1900,"East",65.3821584593936,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3,0
1900,"Florida",30.0630211746555,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3,0
1900,"US",45,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3,0
1900,"US",128.123837155750,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3,0
1901,"Gulf",80.8860937399553,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"Florida",35.5709032647185,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"Florida",59.9910285644923,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"Gulf",47.885639805185,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"Basin",45.6862793316658,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"Basin",60.4408947580788,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"Florida",50.6672214943488,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"Florida",39.3431174996065,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"Basin",80.8860937399553,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"Basin",45.9475116224785,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"Basin",90.5737273987175,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"Basin",70.487095276872,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"Basin",50.5943188782979,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"US",39.3431174996065,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"Basin",35.5709032647185,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"Basin",60.5632079882413,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"Basin",70.8538040290971,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"Basin",50.436791464095,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"US",47.885639805185,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"US",70.8538040290971,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"US",80.8860937399553,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"US",35.5709032647185,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"Basin",70.4364661809739,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"East",37.1133929346389,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"US",50.6672214943488,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1901,"East",70.8538040290971,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6,0
1902,"Florida",45.1035284458623,-1.355,-1.20666666666667,-0.154733000000000,-0.222666666666667,7.6,0
1902,"Florida",50.4224428247175,-1.355,-1.20666666666667,-0.154733000000000,-0.222666666666667,7.6,0
1902,"US",54.3361783754541,-1.355,-1.20666666666667,-0.154733000000000,-0.222666666666667,7.6,0
